ID	age	change_in_fam_comp	year	full_income	full_weights
6370007	31	1	1992	2700	10.919
6370007	33	1	1993	13050	6.5819998
6370007	34	0	1994	799	13.164
6370007	34	0	1995	15000	13.164
6370008	21	5	1983	1010	7
6370008	22	1	1984	1130	9
6370008	23	0	1985	550	9
6370008	24	0	1986	1450	9
6370008	25	0	1987	1350	9
6370008	31	8	1993	27546	8.6000004
6370008	32	0	1994	598	8.6000004
6370008	33	0	1995	450	8.6000004
6370008	34	0	1996	120	8.6000004
6370008	35	0	1997	240	11.201
6370008	37	0	1999	18	11.201
6370009	39	1	2001	13200	11.253
6370009	41	0	2003	13850	12.053
6370009	43	0	2005	4548	12.053
6370009	45	0	2007	3112	12.599
6370009	47	0	2009	4000	12.6
6370009	49	1	2011	3000	10.613
6370009	51	1	2013	8000	12.849
6370009	53	0	2015	7000	13.384
6370009	22	5	1984	4134	9
6370009	23	0	1985	2400	9
6370009	24	0	1986	5192	9
6370009	25	0	1987	2313	9
6370009	26	0	1988	5800	9
6370009	27	0	1989	3216	10.9
6370009	28	0	1990	5150	10.919
6370009	29	0	1991	7980	10.919
6370009	30	0	1992	4060	10.919
6370009	31	0	1993	8218	6.4689999
6370009	32	1	1994	4621	10.782
6370009	33	0	1995	3821	10.782
6370009	34	0	1996	6942	10.782
6370009	35	1	1997	10336	13.479
6370009	37	1	1999	4500	12.383
6370010	21	5	1985	0	9
6370010	22	0	1986	2284	9
6370010	23	0	1987	450	9
6370010	24	0	1988	150	9
6370010	25	0	1989	1500	10.9
6370010	26	0	1990	0	10.919
6370010	27	0	1991	200	10.919
6370010	28	0	1992	1200	10.919
6370010	29	0	1993	10000	13.8
6370030	43	5	2011	54224	3.902
6370030	45	2	2013	5083	3.902
6370030	46	0	2015	2768	29.302999
6370031	26	0	2001	30120	10.079
6370031	28	0	2003	28000	10.702
6370031	30	0	2005	27000	10.702
6370031	32	0	2007	30000	11.083
6370031	34	0	2009	28100	11.083
6370031	19	5	1993	8326	9.9209995
6370031	20	0	1994	4618	9.9209995
6370031	20	0	1995	9359	9.9209995
6370031	21	1	1996	17186	8.8190002
6370031	22	0	1997	12582	10.079
6370031	24	0	1999	18000	10.079
6370032	24	8	1993	2019	10.1
6370032	30	3	1999	20000	5.8369999
6370033	28	0	2001	19282	11.655
6370033	30	1	2003	19672	11.747
6370033	32	0	2005	29644	11.747
6370033	34	1	2007	31240	9.9490004
6370033	36	1	2009	40943	9.9490004
6370033	38	1	2011	30700	15.474
6370033	40	0	2013	21000	15.474
6370033	42	0	2015	36800	16.893
6370033	18	5	1991	3921	12.988
6370033	19	0	1992	4405	12.988
6370033	21	1	1993	22816	10.181
6370033	21	0	1994	12835	10.181
6370033	22	0	1995	8168	10.181
6370033	23	0	1996	13357	10.181
6370033	24	0	1997	9827.7598	11.655
6370033	26	0	1999	6562	11.655
6370034	23	0	2001	27000	12.574
6370034	25	0	2003	11000	14.366
6370034	27	0	2005	30000	14.366
6370034	29	0	2007	1200	15.021
6370034	31	0	2009	8000	15.021
6370034	33	0	2011	28000	15.326
6370034	35	0	2013	21000	15.327
6370034	37	0	2015	26000	16.483
6370034	21	5	1999	2000	12.574
6370035	21	5	2001	100	8.8439999
6370035	23	0	2003	11200	10.092
6370035	25	0	2005	7500	10.092
6370035	27	0	2007	20750	10.596
6370035	29	0	2009	8000	10.596
6370035	31	0	2011	60000	10.947
6370035	33	0	2013	4800	10.947
6370035	35	0	2015	0	11.835
6370036	22	8	2009	8900	6.4400001
6370036	25	0	2011	36500	6.8639998
6370036	26	0	2013	40000	6.8639998
6370036	28	0	2015	30000	7.3969998
6370037	21	5	2011	5280	10.878
6370037	22	0	2013	15673	10.878
6370037	25	1	2015	25500	8.6730003
6370039	19	5	2011	1925	10.805
6370040	21	5	2015	19000	7.3979998
6370041	22	5	2015	0	4.3390002
6370172	20	5	2001	6776	11.073
6370172	22	1	2003	37892	10.596
6370172	24	0	2005	1575	10.596
6370172	26	0	2007	2328	11.104
6370172	28	0	2009	8320	11.104
6370172	30	1	2011	200	17.118999
6370172	32	1	2013	0	11.292
6370172	34	1	2015	0	13.196
6370181	37	3	2001	40000	0.95999998
6370181	39	1	2003	68000	1.234
6370181	41	8	2005	26400	3.089
6370181	43	1	2007	13200	3.276
6370181	30	8	1994	35198	3.3440001
6370182	25	5	2009	2100	2
6370182	27	2	2011	12400	2.6659999
6370184	60	4	1992	8187	5.4590001
6370186	26	7	2001	32000	5.842
6370186	28	0	2003	41000	6.165
6370186	30	0	2005	56600	6.165
6370186	32	0	2007	29500	6.408
6370186	34	1	2009	34000	6.4039998
6370186	36	1	2011	42773	6.6989999
6370186	38	0	2013	14000	6.6989999
6370186	40	1	2015	25000	7.2329998
6370186	20	4	1994	35298	5.0500002
6370186	21	0	1995	22638	5.0500002
6370186	21	0	1996	27093	5.0500002
6370186	22	0	1997	36000	5.8369999
6370187	28	4	1995	56001	2.5079999
6370187	29	1	1996	63597	2.006
6370187	30	0	1997	47280	2.3039999
6370187	33	0	1999	57200	2.3039999
6370195	21	5	2011	2700	6.8060002
6370195	23	0	2013	6000	6.8070002
6370195	25	1	2015	4875	6.3179998
6370204	43	4	2011	56000	8.6669998
6370204	45	0	2013	57000	8.6669998
6370204	47	0	2015	61000	9.3129997
6375030	32	3	2003	23908	4.6989999
6375030	28	3	1999	19500	4.7979999
6375031	28	8	2009	62507	2.8789999
6375031	30	2	2011	20350	5.1750002
6375031	32	8	2013	23238	8.4069996
6375031	34	0	2015	32000	9.3760004
6375033	23	5	2015	9300	10.222
6375171	39	6	1997	37488	4.7979999
6375172	51	4	2001	52800	4.5450001
6375173	27	8	2007	6584	5.8759999
6375175	32	4	2005	97780	3.3670001
6375175	34	1	2007	90610	3.5739999
6375175	36	1	2009	96300	2.859
6375175	38	1	2011	119427	3.0480001
6375175	40	0	2013	151200	3.8099999
6375175	42	1	2015	186200	4.5430002
6375178	32	4	2009	15000	2.612
6375178	34	0	2011	12367	2.766
6376003	48	3	2007	20036	4.598
6376003	50	0	2009	31600	6.8979998
6376003	53	1	2011	27340	7.283
6376003	54	1	2013	27080	8.552
6376003	57	0	2015	29568	9.5209999
6376004	41	0	2001	55000	5.3889999
6376004	43	0	2003	59000	5.671
6376004	45	0	2005	71500	5.671
6376004	47	0	2007	87000	6.0009999
6376004	49	0	2009	78000	6.0009999
6376004	21	5	1981	7000	5
6376004	22	0	1982	15000	5
6376004	23	0	1983	18000	5
6376004	24	0	1984	7214	6
6376004	25	0	1985	13500	6
6376004	26	2	1986	26000	3
6376004	27	0	1987	29000	3
6376004	28	0	1988	26000	3
6376004	29	1	1989	25580	3.8
6376004	30	0	1990	35000	3.777
6376004	31	0	1991	36000	3.777
6376004	32	0	1992	47000	3.777
6376004	33	0	1993	51000	4.3130002
6376004	34	0	1994	43998	4.3130002
6376004	35	0	1995	53000	4.3130002
6376004	35	0	1996	47197	4.3130002
6376004	36	0	1997	47000	5.3889999
6376004	39	0	1999	62000	5.3889999
6376031	34	3	2005	22312	5.1420002
6376031	38	8	2009	40020	6.8559999
6376031	40	1	2011	38420	6.5599999
6376031	42	0	2013	29000	6.5599999
6376031	23	5	1994	45794	5.0749998
6376031	28	8	1999	17000	4.8449998
6376032	24	5	2003	34000	9.4870005
6376032	26	1	2005	36000	7.1149998
6376032	28	0	2007	40274	7.579
6376032	30	0	2009	49000	7.579
6376032	32	0	2011	56000	8.0830002
6376032	34	0	2013	53000	8.0830002
6376032	36	0	2015	64000	8.9379997
6376033	22	5	2003	31500	9.4689999
6376033	24	0	2005	16000	9.4689999
6376033	26	0	2007	28000	10.259
6376033	28	0	2009	23000	10.259
6376170	43	1	2001	53600	6.0749998
6376170	45	1	2003	49580	4.4359999
6376170	46	1	2005	55920	4.4359999
6376170	26	6	1984	14000	3
6376170	27	0	1985	19000	3
6376170	27	0	1986	24134	3
6376170	28	0	1987	19600	3
6376170	30	0	1988	17000	3
6376170	30	0	1989	21000	3.3
6376170	32	0	1990	23000	3.319
6376170	32	0	1991	22000	3.319
6376170	33	0	1992	30000	3.319
6376170	35	0	1993	44000	5.678
6376170	36	1	1994	34996	5.2800002
6376170	36	0	1995	30999	5.2800002
6376170	37	0	1996	26197	5.2800002
6376170	38	0	1997	35000	6.0749998
6376170	41	1	1999	40200	6.5409999
6376172	60	8	2013	12000	6.0009999
6376172	62	0	2015	18000	2.6289999
6376174	35	8	2001	18000	0
6376174	37	0	2003	21000	0
6376174	29	4	1995	17999	4.8449998
6376174	30	0	1996	60908	4.8449998
6376175	28	5	2013	31952	4.744
6376175	30	0	2015	45000	5.1929998
6376176	31	4	2001	55000	4.8449998
6376176	33	0	2003	65000	5.1420002
6376177	28	5	2007	31000	1.967
6376177	30	0	2009	53900	1.967
6376177	32	0	2011	33500	2.0450001
6376177	34	1	2013	38534	2.053
6376177	36	0	2015	35962	2.2709999
6376179	19	5	2013	19351	2.0309999
6377002	41	0	2001	74000	1.902
6377002	43	0	2003	77903	2.0079999
6377002	45	0	2005	65610	2.0079999
6377002	47	1	2007	83000	2.2420001
6377002	49	0	2009	108000	2.2420001
6377002	52	1	2011	117000	2.4979999
6377002	53	0	2013	101000	2.4979999
6377002	21	5	1981	8550	1
6377002	22	1	1982	14900	1
6377002	23	0	1983	19864	1
6377002	24	0	1984	23900	1
6377002	25	0	1985	32800	1
6377002	26	0	1986	34000	1
6377002	27	1	1987	38600	1
6377002	28	0	1988	56000	1
6377002	29	0	1989	42920	1.4
6377002	30	0	1990	47500	1.3789999
6377002	31	0	1991	44600	1.3789999
6377002	32	0	1992	51000	1.3789999
6377002	33	0	1993	48000	1.553
6377002	34	0	1994	64973	1.553
6377002	35	0	1995	61802	1.553
6377002	36	0	1996	57998	1.553
6377002	37	0	1997	65000	1.902
6377002	39	0	1999	66000	1.902
6377005	43	8	2007	23000	3.5179999
6377005	45	0	2009	32000	4.513
6377005	19	5	1983	3082	2
6377005	20	0	1984	5584	2
6377005	21	0	1985	3177	2
6377005	22	0	1986	4110	2
6377005	23	1	1987	5068	2
6377005	24	1	1988	4100	2
6377005	25	0	1989	1880	2.8
6377005	26	0	1990	4800	2.7590001
6377005	27	0	1991	3600	2.7590001
6377005	28	0	1992	4273	2.7590001
6377005	29	0	1993	3636	3.3610001
6377005	30	0	1994	3625	3.3610001
6377005	31	0	1995	4995	3.3610001
6377005	32	0	1996	3636	3.3610001
6377005	33	0	1997	1200	3.8629999
6377005	35	0	1999	6600	3.8629999
6377033	31	3	2013	39000	0.94300002
6377036	23	5	2009	47489	3.039
6377036	25	0	2011	40868	3.152
6377036	27	0	2013	36650	3.152
6377036	29	0	2015	36488	3.4260001
6377171	22	4	1984	14300	1
6377171	23	0	1985	21000	1
6377172	24	6	1988	31600	1
6377172	25	0	1989	22600	1.4
6377172	26	0	1990	19000	1.3789999
6377173	41	4	2001	9000	3.0899999
6377173	43	0	2003	9000	3.3529999
6377173	45	1	2005	49020	3.1440001
6377174	39	9	2005	27500	1.397
6377176	42	6	2007	51675	0.903
6377176	44	0	2009	63000	0.903
6377176	47	0	2011	65550	0.94300002
6377177	54	4	2011	90000	3.575
6377177	55	0	2013	88000	3.049
6377177	57	0	2015	82000	3.3570001
6381003	44	5	2005	31056	2.852
6381003	46	1	2007	16192	2.664
6381003	48	1	2009	17448	2.247
6381003	50	1	2011	17316	2.938
6381003	52	1	2013	12396	3.1830001
6381003	21	5	1982	4896	3
6381003	22	0	1983	6072	3
6381003	23	1	1984	5260	3
6381003	25	0	1985	300	3
6381003	29	3	1990	12030	4.4790001
6381003	30	0	1991	12704	4.4790001
6381003	31	0	1992	12120	4.4790001
6381004	39	0	2001	10000	6.8759999
6381004	41	0	2003	12000	7.3299999
6381004	43	0	2005	500	7.3299999
6381004	45	0	2007	21500	8.1520004
6381004	47	0	2009	24000	8.1520004
6381004	49	0	2011	22300	8.6809998
6381004	51	0	2013	17091	8.6809998
6381004	53	0	2015	2652	9.5450001
6381004	22	5	1984	2085	3
6381004	23	0	1985	5686	3
6381004	24	2	1986	12025	2
6381004	25	1	1987	13000	2
6381004	26	1	1988	20600	2
6381004	27	0	1989	27500	2.2
6381004	28	1	1990	42200	2.2390001
6381004	29	0	1991	36000	2.2390001
6381004	30	0	1992	38600	2.2390001
6381004	31	0	1993	68000	1.4910001
6381004	32	0	1994	460962	2.9820001
6381004	33	0	1995	54001	2.9820001
6381004	34	0	1996	63996	2.9820001
6381004	35	0	1997	60000	3.5840001
6381004	37	2	1999	21736	6.8759999
6381005	19	5	1983	3806	3
6381005	20	0	1984	6296	3
6381006	38	5	2003	10410	2.7149999
6381006	39	0	2005	9600	2.7149999
6381006	41	1	2007	10044	2.881
6381006	43	0	2009	10500	4.322
6381006	45	1	2011	14340	4.6490002
6381006	20	5	1985	6660	3
6381006	21	0	1986	8376	3
6381006	21	0	1987	8808	3
6381006	22	0	1988	9048	3
6381006	23	0	1989	9456	4.1999998
6381006	24	0	1990	9948	4.2449999
6381006	25	0	1991	9988	4.2449999
6381006	26	0	1992	9756	4.2449999
6381007	34	0	2001	132000	3.293
6381007	36	0	2003	90700	3.51
6381007	38	0	2005	118100	3.51
6381007	40	0	2007	89000	3.984
6381007	42	0	2009	102000	3.984
6381007	45	0	2011	103700	4.3720002
6381007	46	0	2013	146565	4.3730001
6381007	48	0	2015	135000	4.902
6381007	19	5	1986	7700	3
6381007	20	0	1987	4214	3
6381007	21	2	1988	16500	2
6381007	22	0	1989	19200	2.0999999
6381007	23	0	1990	18083	2.1229999
6381007	24	0	1991	19610	2.1229999
6381007	25	0	1992	24000	2.1229999
6381007	26	0	1993	30281	2.5280001
6381007	27	2	1994	21549	2.5280001
6381007	28	1	1995	12889	2.5280001
6381007	29	2	1996	32998	2.5280001
6381007	30	0	1997	54250	3.293
6381007	32	0	1999	70120	3.293
6381008	35	5	2003	77600	3.3870001
6381008	37	0	2005	107000	3.3870001
6381008	39	2	2007	58000	3.6830001
6381008	41	0	2009	2300	7.3649998
6381008	43	0	2011	16100	7.9980001
6381008	45	0	2013	45000	7.9980001
6381008	47	0	2015	69200	8.7139997
6381008	21	5	1989	68332	2.0999999
6381008	22	0	1990	45000	2.1229999
6381008	23	0	1991	25949	2.1229999
6381008	24	0	1992	48672	2.1229999
6381008	25	0	1993	47300	2.425
6381008	26	0	1994	44998	2.425
6381008	27	0	1995	35168	2.425
6381008	27	1	1996	39697	2.9979999
6381008	28	0	1997	31860	3.619
6381031	22	3	2001	24600	3.49
6381031	24	1	2003	9805	2.845
6381031	26	1	2005	28000	2.845
6381031	28	0	2007	36000	4.5489998
6381031	30	0	2009	48000	4.5489998
6381031	32	0	2011	23700	4.737
6381031	34	0	2013	6000	4.737
6381031	35	1	2015	60878	4.244
6381032	22	5	2003	11000	2.852
6381032	26	5	2007	41000	4.4390001
6381032	28	0	2009	42000	4.4390001
6381032	30	1	2011	38000	3.546
6381032	32	0	2013	57000	3.546
6381034	21	5	2003	6000	2.359
6381034	23	1	2005	8885	2.359
6381034	25	0	2007	25000	3.802
6381035	26	5	2011	28000	4.414
6381035	28	2	2013	75000	2.207
6381035	30	1	2015	64453	2.4189999
6381037	23	5	2009	400	2.3670001
6381038	20	5	2007	17000	0.82800001
6381038	22	1	2009	17000	1.242
6381038	26	8	2013	25149	2.483
6381038	28	0	2015	27000	2.483
6381040	27	3	2015	29000	2.1300001
6381041	21	5	2011	500	3.675
6381041	23	0	2013	7500	3.6760001
6381041	25	0	2015	8443	5.3850002
6381174	27	4	1985	43672	2
6381174	28	1	1986	26000	2
6381174	28	0	1987	36500	2
6381174	30	1	1988	34000	2
6381174	30	0	1989	35600	2.0999999
6381174	31	0	1990	20822	2.1229999
6381174	33	0	1991	30000	2.1229999
6381174	34	0	1992	34125	2.1229999
6381176	39	0	2001	20000	2.2550001
6381176	43	8	2005	52000	1.2410001
6381176	37	3	1999	30000	2.2550001
6381177	25	5	2007	4700	1.642
6381177	27	0	2009	0	4.9250002
6381177	29	0	2011	240	5.0640001
6381178	20	8	2005	10000	4.2810001
6381178	22	0	2007	14000	4.2810001
6381178	24	0	2009	15000	4.2810001
6381178	26	0	2011	7000	4.4520001
6381178	28	0	2013	17120	4.4520001
6381178	30	1	2015	0	2.398
6381179	48	9	2007	2400	2.3659999
6381179	28	4	1986	14056	2
6381179	28	1	1987	14287	2
6381179	30	1	1988	21877	2
6381179	31	0	1989	13220	2.2
6381180	50	0	2001	17198	4.1869998
6381180	52	1	2003	32080	3.3699999
6381180	54	0	2005	52544	3.3699999
6381180	56	0	2007	56008	3.513
6381180	58	0	2009	43000	3.513
6381180	60	0	2011	22500	3.756
6381180	62	0	2013	22700	3.756
6381180	64	0	2015	32299	4.2610002
6381180	37	4	1988	41241	2
6381180	38	1	1989	32205	2.4000001
6381180	40	0	1990	32980	2.359
6381180	40	0	1991	42810	2.359
6381180	41	0	1992	40192	2.359
6381180	42	0	1993	50549	2.592
6381180	43	0	1994	48047	2.592
6381180	44	0	1995	39082	2.592
6381180	45	0	1996	27999	2.592
6381180	46	1	1997	28638	3.4560001
6381180	48	1	1999	25158	4.1869998
6381182	67	0	2001	15000	1.427
6381182	69	0	2003	18000	1.52
6381182	71	0	2005	13400	1.52
6381182	65	9	1999	42000	1.427
6381184	32	0	2001	16800	1.355
6381184	38	3	2007	25000	1.215
6381184	30	3	1999	7564	1.355
6381185	24	2	2001	20000	0
6381185	26	0	2003	1238	0
6381185	22	6	1999	10512	2.6919999
6381187	48	4	2013	32373	2.325
6381187	50	0	2015	37967	2.5090001
6381188	28	4	2003	36060	0.94199997
6381188	30	1	2005	22000	0.70599997
6381192	20	5	2013	0	1.1
6381192	21	1	2015	15000	1.226
6381197	22	6	2009	27300	1.52
6381197	24	1	2011	12512	1.964
6381197	26	0	2013	20800	1.964
6381198	25	6	2011	27000	1.085
6381198	27	0	2013	43000	1.085
6381198	29	0	2015	74000	1.1799999
6381199	21	4	2009	72050	2.5350001
6381199	23	1	2011	25400	2.6110001
6381199	25	1	2013	25000	2.6110001
6381199	27	0	2015	30203	2.8510001
6381203	68	9	2015	39600	2.069
6382170	51	4	1982	11002	1
6382170	52	0	1983	8568	1
6382170	53	0	1984	8544	1
6382170	54	0	1985	9528	1
6382170	55	0	1986	12303	1
6382170	56	0	1987	10504	1
6382170	57	0	1988	11957	1
6382170	58	0	1989	3435	1.6
6382170	59	0	1990	13015	1.643
6382170	60	0	1991	14022	1.643
6382170	61	0	1992	11274	1.643
6382170	62	0	1993	13900	1.7309999
6382170	63	0	1994	11209	1.7309999
6384003	24	5	1982	32235	10
6384003	25	1	1983	21045	10
6384003	26	0	1984	9980	12
6384003	27	1	1985	11500	12
6384003	28	2	1986	13000	23
6384003	29	0	1987	23755	23
6384003	30	0	1988	20800	23
6384003	31	0	1989	26500	28.200001
6384003	32	0	1990	29600	28.181999
6384003	33	0	1991	27978	28.181999
6384003	34	0	1992	27954	28.181999
6384003	35	0	1993	29000	36.002998
6384003	36	1	1994	13860	12.001
6384003	37	2	1995	34684	12.001
6384004	29	5	1991	4468	26.752001
6384004	30	1	1992	25637	26.752001
6384004	31	0	1993	31609	34.674999
6384004	32	0	1994	1749	34.674999
6384004	33	0	1995	16000	34.674999
6384005	29	5	1992	0	26.752001
6384005	30	1	1993	13893	6.6880002
6384005	31	0	1994	3999	26.752001
6384005	32	0	1995	11100	26.752001
6384005	32	0	1996	20783	26.752001
6384006	20	5	1988	2488	23
6384006	21	0	1989	4153	25.4
6384006	22	0	1990	3810	25.413
6384006	23	0	1991	620	25.413
6384006	24	0	1992	4575	25.413
6384006	25	0	1993	4260	33.769001
6384006	26	0	1994	598	33.769001
6384006	27	0	1995	752	33.769001
6384006	28	1	1996	4348	27.99
6384170	32	8	1993	13800	7.7329998
6384170	33	0	1994	14693	7.7329998
6384170	34	0	1995	11600	7.7329998
6384170	35	0	1996	14278	7.7329998
6385004	21	5	1988	5600	23
6385004	22	0	1989	7735	28.200001
6385004	23	0	1990	18000	28.181999
6385004	24	0	1991	18000	28.181999
6385175	27	4	1992	31900	14.091
6385175	29	0	1993	33600	16.226999
6385175	30	0	1994	55998	16.226999
6385175	30	0	1995	39299	16.226999
6385175	31	0	1996	39996	16.226999
6385176	22	6	1995	46100	9.5930004
6385176	22	0	1996	46598	9.5930004
6386003	22	5	1988	15300	11
6386003	23	0	1989	15000	11.9
6386003	24	1	1990	17000	11.879
6386003	25	0	1991	14000	11.879
6386003	26	0	1992	22000	11.879
6386003	27	0	1993	22000	13.865
6386003	28	0	1994	25298	13.865
6386003	29	0	1995	32999	13.865
6386003	30	1	1996	21999	13.865
6386030	21	5	1990	20000	26.996
6386030	22	0	1991	28000	26.996
6386030	23	0	1992	35000	26.996
6386030	24	0	1993	43000	32.712002
6386030	25	0	1994	37999	32.712002
6386030	26	0	1995	38501	32.712002
6386030	27	0	1996	39998	32.712002
6387004	22	5	1986	10000	11
6387004	23	0	1987	12000	11
6387004	24	1	1988	12000	11
6387004	25	0	1989	22100	12.5
6387004	26	1	1990	24700	12.505
6387004	27	0	1991	23526	12.505
6387004	28	0	1992	24500	12.505
6387004	29	1	1993	29400	16.173
6387004	30	0	1994	21359	16.173
6387004	31	0	1995	27599	16.173
6387004	32	0	1996	35997	16.173
6388004	18	5	1983	0	6
6388004	19	0	1984	0	7
6388004	20	1	1985	10000	7
6388004	21	2	1986	11832	4
6388004	22	1	1987	11545	4
6388004	23	0	1988	10800	4
6388004	24	2	1989	11000	8.8000002
6388004	25	1	1990	11000	8.8050003
6388004	26	0	1991	13500	8.8050003
6388004	27	0	1992	14000	8.8050003
6388004	28	1	1993	15200	7.5180001
6388030	23	8	1993	8000	6.2249999
6388170	27	8	1994	8263	1.192
6388171	31	4	1987	26376	4
6388171	32	1	1988	27274	4
6388171	33	0	1989	28550	4.4000001
6388171	34	0	1990	26741	4.4029999
6388171	35	0	1991	30994	4.4029999
6388171	35	1	1992	36400	4.4029999
6388171	37	0	1993	49558	4.8629999
6388172	36	4	1995	13612	1.192
6388172	36	0	1996	34129	1.192
6389030	19	5	1988	11350	12
6389030	20	0	1989	19007	14.3
6389030	21	0	1990	29700	14.329
6389030	22	0	1991	35000	14.329
6389030	23	1	1992	35000	14.329
6389030	24	0	1993	27171	16.955999
6389030	25	0	1994	25349	22.608999
6389030	26	0	1995	37000	22.608999
6389030	27	0	1996	41498	22.608999
6389033	22	5	1995	23606	9.2040005
6389033	22	0	1996	42010	9.2040005
6389180	24	6	1994	17898	5.5780001
6389180	24	1	1995	29594	6.2750001
6389180	25	0	1996	105827	6.2750001
6389182	39	9	1994	103997	2.9000001
6389182	40	1	1995	92002	4.3499999
6389182	41	0	1996	104996	4.3499999
6390003	19	5	1985	8800	9
6390004	20	5	1988	4499	18
6390004	21	0	1989	3616	21.6
6390004	22	0	1990	4216	21.639999
6390004	23	0	1991	3516	21.639999
6390004	24	0	1992	3636	21.639999
6390004	26	0	1993	4164	28.639
6390004	26	0	1994	4462	28.639
6390004	27	0	1995	4165	28.639
6390004	28	1	1996	4164	24.773001
6390030	19	5	1991	3372	12.488
6390030	20	0	1992	5812	12.488
6390030	22	1	1993	6008	13.492
6390030	22	1	1994	5472	14.327
6390030	23	0	1995	5199	14.327
6390030	24	1	1996	14044	13.492
6390033	20	5	1994	11226	7.9419999
6390033	20	2	1995	0	7.9419999
6390033	21	0	1996	35283	7.9419999
6390172	26	5	1995	15000	20.156
6390172	26	0	1996	13999	20.156
6390177	30	4	1983	9000	9
6390177	31	0	1984	11600	11
6392194	42	4	1993	61568	12.255
6392194	43	0	1994	54999	12.255
6395030	20	3	1992	8280	15.424
6395030	22	0	1993	9000	12.95
6395030	23	3	1995	3526	8.6330004
6395030	24	0	1996	10499	8.6330004
6395171	19	6	1989	34450	7.6999998
6395171	20	1	1990	15500	7.7119999
6395171	21	0	1991	16900	7.7119999
6395173	24	4	1994	10999	8.6330004
6396003	36	3	2001	16750	14.618
6396003	38	0	2003	500	15.351
6396003	40	0	2005	3620	15.351
6396003	42	0	2007	4740	16.808001
6396003	44	0	2009	5900	16.808001
6396003	46	1	2011	4700	16.157
6396003	48	1	2013	1280	15.517
6396003	23	5	1988	5000	13
6396176	42	2	2001	36000	0
6396176	44	0	2003	26400	0
6396176	56	4	2015	0	13.719
6396176	30	4	1989	29200	8.5
6396176	31	1	1990	17882	8.4910002
6396176	32	0	1991	29500	8.4910002
6396176	33	1	1992	11665	8.4910002
6396176	34	0	1993	48603	9.5150003
6396176	35	1	1994	44343	7.1360002
6396176	36	1	1995	19900	7.612
6396176	37	1	1996	20045	7.612
6396176	38	0	1997	26550	10.963
6396176	40	0	1999	28000	10.963
6396181	55	9	2013	42097	6.4770002
6396181	57	0	2015	8400	6.9899998
6397170	40	8	1994	82854	0.96700001
6398030	28	5	2011	33320	6.6659999
6398030	29	0	2013	69000	6.6659999
6398030	31	0	2015	50000	7.1999998
6398031	22	5	2009	32000	6.21
6398031	24	2	2011	26000	3.299
6398031	26	2	2013	38200	3.299
6398031	28	0	2015	45000	7.1409998
6398173	44	0	2001	35000	5.198
6398173	47	1	2003	41000	5.4899998
6398173	48	0	2005	63620	5.4899998
6398173	50	0	2007	59740	5.7420001
6398173	52	1	2009	45900	5.2740002
6398173	54	0	2011	23000	5.5619998
6398173	56	0	2013	27570	5.5619998
6398173	58	0	2015	26500	6.0580001
6398173	35	6	1992	42380	3.793
6398173	36	0	1993	37000	4.5050001
6398173	37	0	1994	32701	4.5050001
6398173	38	0	1995	45400	4.5050001
6398173	39	0	1996	42998	4.5050001
6398173	40	0	1997	33967	5.198
6398173	42	0	1999	44400	5.198
6398178	26	8	2015	12000	1.84
6401005	27	5	1987	28700	29
6401005	27	0	1988	35910	29
6401005	28	0	1989	54168	31.799999
6401005	30	0	1990	54600	31.766001
6401005	31	0	1991	62500	31.766001
6401005	32	0	1992	66200	31.766001
6401005	33	0	1993	60000	39.931
6401005	34	1	1994	72999	19.966
6401005	35	2	1995	102001	19.966
6401005	36	0	1996	110994	19.966
6401175	44	4	1987	64300	17
6401175	45	0	1988	64300	17
6401175	46	0	1989	55500	18.700001
6401175	47	0	1990	74500	18.709999
6401175	48	0	1991	77850	18.709999
6401175	49	0	1992	82000	18.709999
6401175	50	0	1993	83316	21.805
6401175	51	0	1994	63355	21.805
6401175	52	0	1995	84662	21.805
6401175	53	0	1996	86697	21.805
6408007	28	5	1983	750	2
6408008	23	5	1987	16000	2
6408008	23	0	1988	16000	2
6408008	24	0	1989	21000	2.8
6408008	26	0	1990	19000	2.7590001
6408009	23	5	1989	18800	2.8
6408180	26	4	1990	45000	1.3789999
6408181	25	4	1991	29000	1.3789999
6408181	25	0	1992	47500	1.3789999
6408181	26	0	1993	50000	1.961
6409003	49	1	2001	6336	2.8900001
6409003	51	1	2003	1000	3.115
6409003	53	0	2005	2400	3.115
6409003	55	0	2007	1200	3.2679999
6409003	57	0	2009	0	3.2679999
6409003	59	0	2011	9079	3.4089999
6409003	61	0	2013	4276	3.4089999
6409003	37	5	1989	856	3.4000001
6409003	38	0	1990	7296	3.4119999
6409003	39	0	1991	0	3.4119999
6409003	40	0	1992	7296	3.4119999
6409003	41	0	1993	0	3.2260001
6409003	42	0	1994	1405	3.2260001
6409003	43	0	1995	6156	3.2260001
6409003	44	0	1996	4955	3.2260001
6409003	45	0	1997	4440	3.7780001
6409003	47	1	1999	3576	3.125
6409004	36	5	1985	17000	3
6409031	26	5	2003	3776	3.0780001
6409031	27	0	2005	1798	3.0780001
6409031	33	3	2011	4032	2.221
6409031	35	0	2013	16000	3.332
6409031	37	0	2015	17972	3.497
6409032	39	8	2013	28500	4.2690001
6409032	41	1	2015	50000	4.8330002
6409179	25	4	2007	10267	2.1589999
6409179	27	0	2009	6551	2.1589999
6409180	57	4	2015	0	2.9070001
